crop,N,P,K,temperature,humidity,ph,rainfall,soil_type,family
apple,2,123,205,22.36629253,90.78572467,5.739652177,124.9831618,,Rosaceae
apple,15,133,199,23.99686172,91.61001707,5.824778636,117.6102915,,Rosaceae
apple,31,130,198,21.80129837,92.73446667,5.554823557,120.0586671,,Rosaceae
apple,25,143,200,23.80436344,92.80441624,6.024248787,100.6192543,,Rosaceae
apple,16,143,204,23.71475278,91.53331177,5.631333387,121.8961665,,Rosaceae
apple,19,122,202,23.34467359,90.37981478,5.811975094,112.8954016,,Rosaceae
apple,10,125,196,22.31253665,90.03577124,5.730557448,113.0688155,,Rosaceae
apple,20,139,202,23.50201428,92.21083961,5.66999105,107.9868949,,Rosaceae
apple,28,123,198,23.46260321,91.45665004,5.682751473,111.7763395,,Rosaceae
apple,28,136,200,23.06204373,92.39544055,6.245858905,114.7399101,,Rosaceae
apple,2,131,199,22.47420512,91.22759742,6.017370134,124.2179699,,Rosaceae
apple,2,140,197,22.69780133,92.82223419,5.53456749,105.0508234,,Rosaceae
apple,27,138,201,23.66682067,93.90191078,5.952367662,105.4004751,,Rosaceae
apple,30,127,204,22.50050273,92.45878335,6.126436584,100.9343903,,Rosaceae
apple,32,145,203,23.83053666,90.84422164,6.406818518,109.5966791,,Rosaceae
apple,29,139,205,23.64142354,93.74461474,6.155939453,116.6912176,,Rosaceae
apple,26,126,195,21.41363812,92.99124545,5.878568981,118.3979065,,Rosaceae
apple,40,136,202,22.85267372,94.5764581,5.935336308,117.5314026,,Rosaceae
apple,6,124,200,22.98208095,93.84505029,5.971332179,109.5852253,,Rosaceae
apple,35,138,200,21.19909519,90.80819418,5.67130617,103.6838922,,Rosaceae
apple,17,136,196,23.87192332,90.49939035,5.882155988,103.0548094,,Rosaceae
apple,33,134,205,21.0365275,94.33919546,6.08551916,114.7412734,,Rosaceae
apple,16,143,197,22.61711614,93.51978375,5.90402645,116.9256766,,Rosaceae
apple,27,120,200,21.45278675,90.74531921,6.110218826,116.7036582,,Rosaceae
apple,29,145,205,22.81227579,92.12992101,6.212302608,109.3383552,,Rosaceae
apple,3,141,197,21.98141856,91.12719303,6.142803397,115.4789148,,Rosaceae
apple,15,123,204,22.52709326,92.54780429,6.365972688,115.3830068,,Rosaceae
apple,5,136,195,22.35628673,91.92360477,6.264202804,107.7697413,,Rosaceae
apple,10,136,204,21.19852186,92.15595143,6.276198595,105.8554351,,Rosaceae
apple,7,141,195,23.8812458,93.45067555,5.514253142,104.9116663,,Rosaceae
apple,2,129,201,22.78234161,94.36803516,5.682343744,122.1449949,,Rosaceae
apple,29,138,197,22.19055385,92.43764169,5.830892252,121.6622761,,Rosaceae
apple,30,137,200,22.91430043,90.70475565,5.603413172,118.6044645,,Rosaceae
apple,29,132,204,23.08950736,90.22507299,6.0967531,108.2166601,,Rosaceae
apple,14,139,197,21.72484506,92.83975602,6.056529526,121.6961761,,Rosaceae
apple,18,125,203,22.44307715,91.59234006,6.160267496,102.5565807,,Rosaceae
apple,33,143,204,21.1316077,91.95769858,5.814434775,122.5391946,,Rosaceae
apple,40,144,196,22.71750705,92.25479855,5.987262638,107.0289866,,Rosaceae
apple,9,143,197,23.75033085,92.88160462,5.570020684,117.6602827,,Rosaceae
apple,38,135,203,23.76121837,93.661643,5.965551311,100.825956,,Rosaceae
apple,28,130,196,22.13450646,94.67695747,6.062356467,112.9203223,,Rosaceae
apple,35,142,203,21.17089176,90.23730166,5.895319002,123.6495149,,Rosaceae
apple,12,129,205,22.36238282,91.15761594,6.119432215,118.6832725,,Rosaceae
apple,1,135,203,22.77856513,92.70124029,5.624203283,113.7759219,,Rosaceae
apple,0,145,205,21.22503442,90.09877774,5.52078314,113.9760462,,Rosaceae
apple,31,121,201,23.15791104,90.34396882,5.731535258,110.712841,,Rosaceae
apple,35,131,203,22.42776057,93.91722423,5.893490899,102.7230739,,Rosaceae
apple,29,140,195,23.64082979,90.95257927,5.560521058,116.7431319,,Rosaceae
apple,33,138,198,22.29423493,90.69033986,6.222390798,122.7418744,,Rosaceae
apple,14,140,197,23.35225078,90.90054697,6.071255131,113.0381382,,Rosaceae
apple,35,145,195,22.03911546,94.58075845,6.231950009,110.9804014,,Rosaceae
apple,40,120,197,23.80593812,92.48879468,5.889480679,119.6335548,,Rosaceae
apple,25,132,198,22.31944084,90.85174383,5.732757516,100.1173443,,Rosaceae
apple,31,137,196,22.14464104,93.82567435,6.400321212,120.6310784,,Rosaceae
apple,36,144,196,23.65167552,94.50528753,6.496934492,115.3611268,,Rosaceae
apple,10,140,197,22.16939473,90.27185592,6.229498836,124.4683112,,Rosaceae
orange,22,30,12,15.78144173,92.51077745,6.354006744,119.035002,,Rutaceae
orange,37,6,13,26.03097313,91.50819306,7.511755068,101.2847738,,Rutaceae
orange,27,13,6,13.36050601,91.35608208,7.335158382,111.2266885,,Rutaceae
orange,7,16,9,18.87957654,92.04304496,7.813916603,114.6659511,,Rutaceae
orange,20,7,9,29.47741671,91.57802915,7.129136941,111.1727497,,Rutaceae
orange,26,27,10,28.06903173,92.91487288,6.079998496,114.1339416,,Rutaceae
orange,5,23,15,25.66901098,92.04670813,7.408939392,112.5424199,,Rutaceae
orange,0,18,14,29.77149434,92.00719952,7.207991261,114.4161786,,Rutaceae
orange,39,24,14,30.55472573,90.90343769,7.189259647,106.0711985,,Rutaceae
orange,13,23,6,23.96147583,90.26408017,7.365338111,102.6958703,,Rutaceae
orange,21,17,15,23.98289638,91.5473145,7.455991072,118.4901697,,Rutaceae
orange,33,12,8,25.26052689,90.31153735,6.822282114,117.3695296,,Rutaceae
orange,6,9,12,31.08368929,90.14362642,7.028746406,109.6894658,,Rutaceae
orange,19,7,10,14.78003032,91.22062116,6.118430299,100.1961762,,Rutaceae
orange,24,18,6,26.56608303,94.45239715,6.285312759,116.3796525,,Rutaceae
orange,9,11,8,24.85903405,94.39000473,6.559236744,111.7803734,,Rutaceae
orange,31,8,7,34.51465139,93.63812684,7.163245982,103.5684926,,Rutaceae
orange,22,17,5,24.12188673,90.72351622,6.945562889,102.835632,,Rutaceae
orange,13,5,8,23.85340379,90.10522549,7.474710503,103.923226,,Rutaceae
orange,16,8,9,24.60297538,91.28408653,7.601189843,111.2948115,,Rutaceae
orange,4,13,6,15.63211033,94.25966183,7.561143224,101.4705704,,Rutaceae
orange,0,25,14,19.33516809,91.97978938,6.361671475,116.450422,,Rutaceae
orange,8,7,10,28.2620488,91.98317355,6.929216014,105.2132259,,Rutaceae
orange,4,23,5,22.67594476,93.36348717,7.477935216,110.3332655,,Rutaceae
orange,33,14,8,21.03200078,92.9641969,7.684420446,110.6823944,,Rutaceae
orange,30,7,15,33.23453301,91.06053924,7.825531916,115.7659902,,Rutaceae
orange,21,29,12,22.30318989,92.15987039,6.438668989,117.3688104,,Rutaceae
orange,11,14,5,11.50322938,94.8933184,6.946354724,115.5683776,,Rutaceae
orange,9,8,15,14.34320488,94.35734702,7.994465371,110.2223123,,Rutaceae
orange,5,18,14,33.1056981,93.48447453,7.434118807,119.1709113,,Rutaceae
orange,29,25,14,30.49183837,90.4582865,7.781988584,113.3302105,,Rutaceae
orange,33,12,15,30.25578031,92.03272799,6.052318465,116.7173125,,Rutaceae
orange,8,16,6,12.22816189,90.26457428,7.106650373,108.4161706,,Rutaceae
orange,15,14,8,10.01081312,90.22399223,6.22094286,119.3941064,,Rutaceae
orange,16,7,8,22.79196751,90.60901895,6.420457311,116.5084074,,Rutaceae
orange,0,12,7,20.18432263,90.65458473,6.969249676,116.8130969,,Rutaceae
orange,5,25,6,30.72119881,94.01331956,6.011302181,106.8118019,,Rutaceae
orange,6,8,11,24.35590861,92.39651663,6.600948788,119.6946577,,Rutaceae
orange,10,5,5,21.21306973,91.35349216,7.817846496,112.9834361,,Rutaceae
orange,1,17,6,10.78689755,91.38411917,6.8198271,117.5293447,,Rutaceae
orange,1,30,10,11.89925671,91.34663797,7.291405641,103.5771468,,Rutaceae
orange,0,23,15,22.56664172,93.37488907,7.598729065,109.8585753,,Rutaceae
orange,24,27,9,18.86883219,93.24688124,6.157135092,119.3936976,,Rutaceae
orange,36,11,13,17.34083741,93.04897191,7.1917274,112.7194284,,Rutaceae
orange,40,21,8,34.90665289,92.87820148,7.418761774,102.1906333,,Rutaceae
orange,40,22,6,24.53610067,91.90997228,6.488221135,115.9787989,,Rutaceae
orange,32,18,13,13.8377282,91.74780462,6.044167236,107.9873218,,Rutaceae
orange,9,10,10,22.3551049,93.52211892,6.010391864,101.5164589,,Rutaceae
orange,13,16,8,34.74004942,93.12316972,6.949838549,100.1967854,,Rutaceae
orange,15,9,11,11.54785707,94.14861001,7.907956251,108.8289171,,Rutaceae
orange,29,11,5,23.13338811,91.94670335,7.639788459,104.4224145,,Rutaceae
orange,1,15,9,29.98364695,94.55239717,7.53350946,115.3560318,,Rutaceae
orange,18,5,11,20.87947369,90.93756231,6.251586885,102.4550786,,Rutaceae
orange,14,22,9,17.24944623,91.13772765,6.543191814,112.5090516,,Rutaceae
orange,33,15,7,15.83388699,91.68293851,7.651225301,109.7571416,,Rutaceae
orange,4,6,7,23.01014302,91.11764246,6.708889665,112.6738296,,Rutaceae
orange,17,16,14,16.39624284,92.18151927,6.625538653,102.944161,,Rutaceae
orange,12,20,10,24.45132792,93.10527686,6.528354932,109.4711098,,Rutaceae
orange,34,29,8,31.87859192,91.15248149,6.450640306,105.3437825,,Rutaceae
orange,39,28,10,31.34920143,91.48247612,7.181907673,109.1549823,,Rutaceae
orange,31,25,12,18.05142392,90.03969587,7.016482298,111.7793889,,Rutaceae
orange,12,6,8,30.84835031,92.86773675,6.388617138,107.4142681,,Rutaceae
orange,12,29,13,22.45616931,91.52781832,7.57125447,118.0069295,,Rutaceae
orange,26,11,11,13.70319166,90.95589386,7.609348255,106.2944879,,Rutaceae
orange,19,24,15,20.48954522,93.72485075,7.137136973,111.8391951,,Rutaceae
orange,39,21,9,13.20844373,94.02769434,6.354022554,106.2696156,,Rutaceae
orange,16,29,13,32.31944397,93.67804556,6.196907944,117.6236473,,Rutaceae
orange,36,29,13,20.68185224,90.91510525,7.829507245,109.7513927,,Rutaceae
orange,37,23,12,31.52675982,90.50621806,6.395258356,113.1169398,,Rutaceae
orange,39,9,15,25.35467646,91.81183218,7.992041984,116.7555937,,Rutaceae
orange,31,5,14,17.66545409,91.69865887,6.583411671,110.6857506,,Rutaceae
orange,18,12,8,12.59093977,91.81668769,6.206053072,119.3916718,,Rutaceae
orange,20,20,10,11.86631922,93.68394562,6.976997772,106.060149,,Rutaceae
orange,5,8,5,11.03367937,92.22706805,6.562594972,112.7715925,,Rutaceae
orange,20,8,12,25.2990432,94.96419851,7.260416405,117.9733424,,Rutaceae
orange,25,21,11,32.23797837,90.15406807,6.460044778,104.7052254,,Rutaceae
orange,14,19,14,17.68408797,94.35815354,6.699164936,108.0638166,,Rutaceae
orange,37,18,12,10.2708877,90.19147747,7.401121811,106.6955204,,Rutaceae
orange,26,15,6,17.22034507,94.78797376,6.912033409,108.0054343,,Rutaceae
orange,13,22,5,19.667056,90.50096668,7.764040111,100.1737964,,Rutaceae
orange,32,25,9,10.35609594,93.75652041,7.796034006,101.1456947,,Rutaceae
orange,19,7,9,27.255435,91.71369387,6.969883483,101.139435,,Rutaceae
orange,28,7,9,34.5917846,92.13229786,6.730757538,115.5650287,,Rutaceae
orange,24,30,11,32.39523995,94.51768464,6.601395755,113.25373,,Rutaceae
orange,7,17,10,10.16431299,91.22320999,6.465913274,106.362551,,Rutaceae
orange,18,23,8,21.49118657,93.43949693,6.41354791,101.4819888,,Rutaceae
orange,7,20,12,16.53460397,94.76759975,6.475275337,110.0447896,,Rutaceae
orange,20,23,11,31.8520694,90.12220323,6.407715561,109.9455062,,Rutaceae
orange,18,14,11,28.04799508,90.00621688,6.550814117,117.1311498,,Rutaceae
orange,34,11,10,31.75048899,94.59551226,7.36220835,115.1989301,,Rutaceae
orange,20,29,10,29.07412717,93.27189064,7.36549204,100.7896871,,Rutaceae
orange,37,24,13,19.14381903,90.71037456,7.8546243,108.0230792,,Rutaceae
orange,12,8,10,16.14820285,91.4448027,7.995848977,107.4287664,,Rutaceae
orange,34,10,14,34.05296914,92.05811721,6.725600855,116.8020848,,Rutaceae
orange,6,13,9,34.51423957,90.56151463,7.786725333,118.3271968,,Rutaceae
orange,27,30,5,32.71748548,90.54608254,7.656978112,113.328978,,Rutaceae
orange,13,8,12,25.16296632,92.54736032,7.105904818,114.3117197,,Rutaceae
orange,6,7,7,27.68167318,94.47316879,7.199106204,113.9995146,,Rutaceae
orange,40,17,15,21.35093384,90.9492967,7.871063004,107.0862095,,Rutaceae
orange,31,26,9,11.69894639,93.25638873,7.566165721,103.2005992,,Rutaceae
papaya,61,68,50,35.21462816,91.49725058,6.793245417,243.0745066,,Caricaceae
papaya,58,46,45,42.39413392,90.79028064,6.576261427,88.46607497,,Caricaceae
papaya,45,47,55,38.4191628,91.14220381,6.751452932,119.2653877,,Caricaceae
papaya,39,65,53,35.33294932,92.11508608,6.560743093,235.6133585,,Caricaceae
papaya,31,68,45,42.92325255,90.07600528,6.938313356,196.2408242,,Caricaceae
papaya,70,68,45,33.83508569,92.85470152,6.991626158,203.4044028,,Caricaceae
papaya,68,62,50,33.20258348,92.76437927,6.977700268,197.5282582,,Caricaceae
papaya,34,65,47,23.48546973,93.71043692,6.833768535,191.7760562,,Caricaceae
papaya,38,68,54,29.33710543,90.81781439,6.739170045,202.0572747,,Caricaceae
papaya,69,64,47,40.21199348,94.50766912,6.993473247,186.6762324,,Caricaceae
papaya,58,51,47,42.13473976,91.70445386,6.757470637,197.402901,,Caricaceae
papaya,59,47,53,32.86316618,91.4618874,6.850663232,47.271547,,Caricaceae
papaya,44,64,54,29.80744318,91.38048469,6.74274935,232.7046126,,Caricaceae
papaya,56,57,48,31.56213762,93.0484859,6.506120752,63.62250788,,Caricaceae
papaya,69,60,54,36.32268069,93.06134398,6.98992719,141.1736926,,Caricaceae
papaya,56,58,49,37.13165026,94.60761797,6.69215564,172.4788062,,Caricaceae
papaya,49,55,53,38.4418717,93.63739039,6.544029776,77.71566883,,Caricaceae
papaya,38,51,52,32.66160599,90.78931681,6.927803911,78.85085502,,Caricaceae
papaya,54,65,47,27.92765919,91.55594211,6.721835879,149.9107557,,Caricaceae
papaya,57,57,51,39.01793345,91.48815629,6.99223441,105.8841531,,Caricaceae
papaya,39,52,53,32.51247398,94.65904123,6.704204398,51.07048113,,Caricaceae
papaya,58,67,45,38.72382798,91.72514851,6.702424548,62.62377075,,Caricaceae
papaya,61,64,52,43.30204933,92.83405443,6.641098708,110.562229,,Caricaceae
papaya,34,62,55,27.58548913,90.72526502,6.585346229,238.5008779,,Caricaceae
papaya,31,48,45,40.78881819,92.90951393,6.563134737,132.7923586,,Caricaceae
papaya,47,46,52,23.19451074,91.40301608,6.502289473,206.3999208,,Caricaceae
papaya,32,68,52,32.68067385,92.61715632,6.800321319,248.8592986,,Caricaceae
papaya,36,59,46,34.28879307,93.61082872,6.721130543,127.2509777,,Caricaceae
papaya,61,51,51,39.30050027,94.16193416,6.574677594,120.9512466,,Caricaceae
papaya,70,54,46,39.73149053,91.12220596,6.919342407,122.7628653,,Caricaceae
papaya,44,56,49,39.23342464,91.25589286,6.519779583,64.4478499,,Caricaceae
papaya,34,68,51,27.34734861,94.17756725,6.687088098,40.35153141,,Caricaceae
papaya,50,59,47,40.76998685,92.09278584,6.747975732,209.8678411,,Caricaceae
papaya,39,70,52,26.26559543,90.79668055,6.65149129,59.49373381,,Caricaceae
papaya,34,61,49,28.12971499,93.3210737,6.502675132,117.8201907,,Caricaceae
papaya,44,60,55,34.2804607,90.55561637,6.825371185,98.54047745,,Caricaceae
papaya,31,62,52,33.7960155,93.00754254,6.99104104,182.026807,,Caricaceae
papaya,65,62,51,31.53243779,90.87394933,6.511624841,207.0735119,,Caricaceae
papaya,44,57,53,42.30495821,90.51431779,6.93172108,74.876786,,Caricaceae
papaya,50,47,48,24.63676897,90.61964344,6.712772333,218.2299187,,Caricaceae
papaya,43,50,48,28.28222883,91.37059792,6.63016515,179.2720807,,Caricaceae
papaya,60,46,53,24.48620746,92.98254537,6.761953186,183.49095,,Caricaceae
papaya,70,68,55,42.84609252,94.63548176,6.691202286,78.8099639,,Caricaceae
papaya,59,62,52,43.67549305,93.10887229,6.608667684,103.8235658,,Caricaceae
papaya,60,58,51,42.07213781,92.92203105,6.840802254,165.7412972,,Caricaceae
papaya,42,60,47,33.46873719,92.12746225,6.834808348,136.8277041,,Caricaceae
papaya,35,66,47,31.7018373,91.66232213,6.953439161,48.83810592,,Caricaceae
papaya,34,65,48,41.41968393,90.03863107,6.665024508,199.3096432,,Caricaceae
papaya,36,54,46,42.54744013,94.94482086,6.662875839,214.4103848,,Caricaceae
papaya,39,64,52,28.91842453,94.63676767,6.678695788,63.68794608,,Caricaceae
papaya,37,52,47,43.08022702,93.90305729,6.54277684,211.8529059,,Caricaceae
papaya,33,47,46,29.20300896,93.96834049,6.839443833,209.4083305,,Caricaceae
papaya,34,48,48,41.04224355,91.37258067,6.805277038,181.527598,,Caricaceae
papaya,49,54,50,25.62446619,93.18240298,6.762522087,97.26336657,,Caricaceae
papaya,40,65,49,35.32876402,91.06138506,6.678449318,163.9069365,,Caricaceae
papaya,68,52,49,24.42561272,92.27749066,6.577192175,63.35298768,,Caricaceae
papaya,50,46,52,31.18298415,90.21646909,6.734005648,54.01872359,,Caricaceae
papaya,65,63,50,31.88342554,91.3256535,6.524459342,79.27201575,,Caricaceae
papaya,40,49,47,42.93368602,91.1756748,6.501521192,246.3613268,,Caricaceae
papaya,42,53,48,23.11407669,94.31994776,6.758479569,231.5153161,,Caricaceae
papaya,49,55,51,24.87212063,93.90560147,6.676578778,135.1694525,,Caricaceae
papaya,59,62,49,43.36051537,93.35191636,6.941496806,114.778071,,Caricaceae
papaya,63,58,47,26.83054058,90.75379971,6.864143752,144.6656444,,Caricaceae
papaya,70,65,52,30.42012134,93.12659793,6.583528529,75.95295,,Caricaceae
papaya,63,50,52,28.64555584,93.22642604,6.751747609,115.8163936,,Caricaceae
papaya,40,64,47,32.50037548,93.47888842,6.893509446,71.73759526,,Caricaceae
papaya,63,58,50,43.03714283,94.6428898,6.720744449,41.5856585,,Caricaceae
papaya,45,58,49,30.10773379,90.34546355,6.827812549,75.24521981,,Caricaceae
papaya,66,69,47,23.69212243,93.61055571,6.912299695,87.53393983,,Caricaceae
papaya,54,67,52,35.67667332,93.30641944,6.586107335,141.3381168,,Caricaceae
papaya,69,67,52,27.71948962,94.43877142,6.827305908,82.83061083,,Caricaceae
papaya,67,68,49,35.26824831,92.38282957,6.821774589,149.8488208,,Caricaceae
papaya,45,57,47,23.16855863,90.78821158,6.656458831,161.6892093,,Caricaceae
papaya,56,50,52,33.08706051,92.25197542,6.770384816,88.1300769,,Caricaceae
papaya,70,50,53,37.4620912,90.44967809,6.933809743,172.3458448,,Caricaceae
papaya,44,47,45,38.73218907,94.73613484,6.579441304,218.142147,,Caricaceae
papaya,50,60,47,32.57720726,92.74889453,6.92791761,93.7942847,,Caricaceae
papaya,52,51,53,38.38231475,93.10378595,6.985804083,210.2735346,,Caricaceae
papaya,35,68,45,42.93605359,90.09448142,6.612429546,234.8466111,,Caricaceae
papaya,68,69,52,25.65492304,92.74501561,6.813383387,52.95477913,,Caricaceae
papaya,32,55,52,37.58899717,91.99740365,6.9677596,159.6577388,,Caricaceae
papaya,32,55,51,29.60718808,93.15642801,6.57398033,62.68710535,,Caricaceae
papaya,48,62,47,25.34756111,93.02871078,6.803094965,174.4012337,,Caricaceae
papaya,39,69,53,25.9300384,93.02357765,6.964955435,241.8202079,,Caricaceae
papaya,49,61,45,32.76795887,94.57377401,6.764213299,240.4795923,,Caricaceae
papaya,48,57,54,29.02328049,90.20396783,6.617703178,126.8069869,,Caricaceae
papaya,69,66,49,40.00439101,90.17015833,6.52711001,92.11877372,,Caricaceae
papaya,53,55,55,33.32315744,91.25271223,6.709668804,234.496633,,Caricaceae
papaya,38,61,52,31.22790131,94.94021378,6.620729882,46.44279118,,Caricaceae
papaya,57,64,55,26.68386496,92.9585411,6.583760499,62.50689682,,Caricaceae
papaya,51,57,55,24.70528368,90.14732171,6.676407337,108.4103158,,Caricaceae
papaya,56,65,45,38.2016825,93.97379963,6.751298936,218.0908814,,Caricaceae
papaya,54,66,52,36.56769731,93.79503425,6.867554147,104.4218596,,Caricaceae
papaya,58,55,47,26.05375792,93.69111672,6.742490027,240.6863901,,Caricaceae
papaya,68,70,54,31.29986342,92.76039164,6.986228647,54.77830202,,Caricaceae
papaya,42,59,55,40.10207731,94.35110201,6.979102243,149.1199989,,Caricaceae
papaya,43,64,47,38.58954491,91.58076549,6.825664782,102.2708231,,Caricaceae
papaya,35,67,49,41.31330062,91.1508798,6.617066674,239.7427554,,Caricaceae
papaya,56,59,55,37.03551903,91.79430166,6.551892638,188.5181422,,Caricaceae
papaya,39,64,53,23.0124018,91.07355541,6.598860305,208.3357976,,Caricaceae
coconut,18,30,29,26.7627493,92.86056895,6.420018717,224.5903664,,Arecaceae
coconut,37,23,28,25.61294367,94.3138837,5.740054567,224.3206759,,Arecaceae
coconut,13,28,33,28.130115,95.64807631,5.686972967,151.0761899,,Arecaceae
coconut,2,21,35,25.02887163,91.53720922,6.293662363,179.8248944,,Arecaceae
coconut,10,18,35,27.79797651,99.64573002,6.381975465,181.6942283,,Arecaceae
coconut,7,11,32,29.25902906,95.11294697,5.542169139,184.7624496,,Arecaceae
coconut,39,5,31,27.10134661,93.69979946,5.551963184,150.9502632,,Arecaceae
coconut,34,6,27,25.84726298,90.92669463,5.860740481,147.8888994,,Arecaceae
coconut,31,30,29,26.58580443,90.98617591,5.558807063,178.8116076,,Arecaceae
coconut,25,7,35,28.38503882,99.18843684,5.55771171,189.6711349,,Arecaceae
coconut,16,18,26,28.43647052,91.81320717,5.568365926,145.5414413,,Arecaceae
coconut,26,10,33,28.27298134,96.93649473,6.07071786,198.8234862,,Arecaceae
coconut,27,8,32,27.00648436,96.46168931,5.627860549,144.3331315,,Arecaceae
coconut,37,18,30,27.63551259,99.34854917,6.38488418,157.9171537,,Arecaceae
coconut,19,15,34,26.29644905,99.65809151,5.685889066,215.9195049,,Arecaceae
coconut,0,19,33,27.1326009,95.23797989,6.234458417,204.7206567,,Arecaceae
